game_id,date,season,home_team_id,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,away_team_id,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
21900497,2019-12-31,2019,1610612766,92,0.395,0.75,0.353,25,41,1610612738,109,0.454,0.7,0.368,25,54
21900498,2019-12-31,2019,1610612754,115,0.488,0.769,0.44,35,38,1610612755,97,0.407,0.85,0.207,24,47
21900499,2019-12-31,2019,1610612758,87,0.413,0.684,0.286,20,41,1610612746,105,0.409,0.955,0.333,21,51
21900500,2019-12-31,2019,1610612761,117,0.476,0.8,0.436,29,45,1610612739,97,0.425,0.813,0.263,21,41
21900501,2019-12-31,2019,1610612745,130,0.529,0.71,0.471,20,43,1610612743,104,0.464,0.667,0.32,25,39
21900502,2019-12-31,2019,1610612759,117,0.469,0.765,0.452,30,53,1610612744,113,0.458,0.722,0.444,31,44
21900503,2019-12-31,2019,1610612760,106,0.429,0.786,0.222,18,56,1610612742,101,0.355,0.741,0.294,19,49
21900491,2019-12-30,2019,1610612753,93,0.416,0.583,0.2,22,40,1610612737,101,0.481,0.824,0.31,21,52
21900492,2019-12-30,2019,1610612764,123,0.512,0.667,0.459,26,40,1610612748,105,0.452,0.744,0.357,18,44
21900493,2019-12-30,2019,1610612741,102,0.374,0.625,0.386,26,43,1610612749,123,0.548,0.833,0.344,29,59
21900494,2019-12-30,2019,1610612750,122,0.404,0.724,0.386,20,60,1610612751,115,0.404,0.741,0.366,22,58
21900495,2019-12-30,2019,1610612762,104,0.47,0.8,0.385,20,46,1610612765,81,0.38,0.739,0.286,14,43
21900496,2019-12-30,2019,1610612757,116,0.458,0.778,0.412,24,42,1610612756,122,0.478,0.955,0.565,29,44
21900486,2019-12-29,2019,1610612761,97,0.422,1,0.375,21,42,1610612760,98,0.436,0.87,0.303,15,43
21900487,2019-12-29,2019,1610612763,117,0.489,1,0.286,30,50,1610612766,104,0.43,0.656,0.29,23,42
21900488,2019-12-29,2019,1610612740,127,0.49,0.692,0.409,32,47,1610612745,112,0.519,0.65,0.385,29,41
21900489,2019-12-29,2019,1610612743,120,0.519,0.903,0.276,23,37,1610612758,115,0.529,0.706,0.382,32,35
21900490,2019-12-29,2019,1610612747,108,0.487,0.821,0.391,28,39,1610612742,95,0.36,0.9,0.302,17,45
21900472,2019-12-28,2019,1610612743,119,0.484,0.741,0.31,28,43,1610612763,110,0.488,0.76,0.3,32,45
21900473,2019-12-28,2019,1610612738,97,0.397,0.778,0.219,18,31,1610612761,113,0.524,0.647,0.412,27,53
21900474,2019-12-28,2019,1610612740,120,0.462,0.8,0.429,25,49,1610612754,98,0.388,0.897,0.214,17,46
21900475,2019-12-28,2019,1610612748,117,0.447,0.793,0.357,26,43,1610612755,116,0.472,0.759,0.333,24,47
21900476,2019-12-28,2019,1610612764,100,0.344,0.774,0.4,16,49,1610612752,107,0.447,0.769,0.355,25,56
21900477,2019-12-28,2019,1610612741,116,0.494,0.789,0.484,22,51,1610612737,81,0.372,0.727,0.265,24,39
21900478,2019-12-28,2019,1610612745,108,0.436,0.438,0.31,16,54,1610612751,98,0.402,0.619,0.282,24,47
21900479,2019-12-28,2019,1610612750,88,0.355,0.737,0.216,17,39,1610612739,94,0.416,0.722,0.2,13,61
21900480,2019-12-28,2019,1610612749,111,0.512,0.667,0.351,30,57,1610612753,100,0.402,0.842,0.4,21,35
21900481,2019-12-28,2019,1610612759,136,0.57,0.8,0.514,30,51,1610612765,109,0.444,0.567,0.333,20,40
21900482,2019-12-28,2019,1610612744,121,0.489,0.765,0.462,28,42,1610612742,141,0.522,1,0.471,35,46
21900483,2019-12-28,2019,1610612758,110,0.488,0.667,0.387,19,36,1610612756,112,0.517,0.867,0.346,30,41
21900484,2019-12-28,2019,1610612757,120,0.477,0.852,0.429,18,39,1610612747,128,0.516,0.821,0.344,32,44
21900485,2019-12-28,2019,1610612746,107,0.368,0.926,0.3,22,46,1610612762,120,0.523,0.765,0.486,25,47
21900466,2019-12-27,2019,1610612738,129,0.516,0.895,0.35,28,43,1610612739,117,0.518,0.69,0.391,22,38
21900467,2019-12-27,2019,1610612766,102,0.416,0.611,0.179,26,54,1610612760,104,0.449,0.613,0.161,19,49
21900468,2019-12-27,2019,1610612753,98,0.42,0.609,0.333,26,48,1610612755,97,0.402,0.81,0.345,23,45
21900469,2019-12-27,2019,1610612737,86,0.363,0.571,0.293,20,46,1610612749,112,0.505,0.692,0.393,29,56
21900470,2019-12-27,2019,1610612748,113,0.449,0.895,0.421,29,56,1610612754,112,0.489,0.833,0.452,27,34
21900471,2019-12-27,2019,1610612744,105,0.413,0.8,0.333,22,41,1610612756,96,0.467,0.792,0.212,22,49
21900460,2019-12-26,2019,1610612765,132,0.535,0.808,0.396,32,48,1610612764,102,0.413,0.704,0.292,18,44
21900461,2019-12-26,2019,1610612751,82,0.269,0.75,0.26,17,50,1610612752,94,0.402,0.733,0.31,16,60
21900462,2019-12-26,2019,1610612760,97,0.413,0.846,0.286,23,34,1610612763,110,0.548,0.727,0.4,26,50
21900463,2019-12-26,2019,1610612742,102,0.422,0.667,0.4,22,52,1610612759,98,0.482,0.667,0.276,18,45
21900464,2019-12-26,2019,1610612758,104,0.346,0.84,0.231,20,67,1610612750,105,0.346,0.793,0.217,23,65
21900465,2019-12-26,2019,1610612762,121,0.568,0.682,0.389,22,41,1610612757,115,0.483,0.737,0.441,14,43
21900455,2019-12-25,2019,1610612761,102,0.475,0.818,0.348,17,34,1610612738,118,0.5,0.857,0.424,26,45
21900456,2019-12-25,2019,1610612755,121,0.436,0.8,0.477,29,49,1610612749,109,0.474,0.75,0.394,23,47
21900457,2019-12-25,2019,1610612744,116,0.471,0.893,0.321,27,54,1610612745,104,0.37,0.875,0.314,19,49
21900458,2019-12-25,2019,1610612747,106,0.406,0.762,0.267,24,42,1610612746,111,0.459,0.75,0.36,24,50
21900459,2019-12-25,2019,1610612743,100,0.402,0.778,0.324,24,40,1610612740,112,0.456,1,0.419,23,52
21900444,2019-12-23,2019,1610612739,121,0.521,0.833,0.379,19,43,1610612737,118,0.474,0.765,0.357,23,37
21900445,2019-12-23,2019,1610612765,109,0.512,0.722,0.333,27,30,1610612755,125,0.547,0.818,0.4,33,48
21900446,2019-12-23,2019,1610612754,120,0.474,0.6,0.429,34,45,1610612761,115,0.457,0.75,0.275,30,50
21900447,2019-12-23,2019,1610612752,115,0.473,0.8,0.417,29,44,1610612764,121,0.47,0.567,0.333,27,48
21900448,2019-12-23,2019,1610612753,103,0.481,0.652,0.385,23,46,1610612741,95,0.398,0.8,0.351,20,47
21900449,2019-12-23,2019,1610612748,107,0.411,0.889,0.36,16,56,1610612762,104,0.433,0.778,0.333,17,45
21900450,2019-12-23,2019,1610612763,115,0.469,0.625,0.405,28,35,1610612759,145,0.674,0.714,0.625,36,46
21900451,2019-12-23,2019,1610612756,111,0.483,0.778,0.351,29,38,1610612743,113,0.551,0.8,0.536,31,39
21900452,2019-12-23,2019,1610612757,94,0.407,0.889,0.138,17,48,1610612740,102,0.409,0.688,0.429,23,55
21900453,2019-12-23,2019,1610612758,104,0.471,0.652,0.233,20,49,1610612745,113,0.448,0.87,0.385,18,39
21900454,2019-12-23,2019,1610612744,113,0.437,0.833,0.4,27,55,1610612750,104,0.402,0.793,0.324,16,40
21900439,2019-12-22,2019,1610612761,110,0.394,0.839,0.294,21,51,1610612742,107,0.389,0.815,0.326,27,53
21900440,2019-12-22,2019,1610612738,119,0.523,0.813,0.438,25,57,1610612766,93,0.402,0.739,0.294,26,27
21900441,2019-12-22,2019,1610612749,117,0.423,0.824,0.341,31,61,1610612754,89,0.37,0.6,0.3,27,48
21900442,2019-12-22,2019,1610612760,118,0.474,0.85,0.333,24,49,1610612746,112,0.465,0.875,0.407,22,42
21900443,2019-12-22,2019,1610612747,104,0.47,0.727,0.345,18,45,1610612743,128,0.489,0.9,0.344,31,44
21900430,2019-12-21,2019,1610612766,107,0.459,0.773,0.414,20,36,1610612762,114,0.52,0.95,0.5,27,42
21900431,2019-12-21,2019,1610612751,122,0.46,0.679,0.367,23,61,1610612737,112,0.371,0.852,0.229,17,52
21900432,2019-12-21,2019,1610612765,107,0.46,0.917,0.457,30,29,1610612741,119,0.519,0.84,0.514,21,46
21900433,2019-12-21,2019,1610612755,125,0.521,0.619,0.424,28,53,1610612764,108,0.409,0.853,0.226,18,38
21900434,2019-12-21,2019,1610612752,102,0.402,0.714,0.3,23,47,1610612749,123,0.482,0.657,0.419,26,52
21900435,2019-12-21,2019,1610612763,119,0.482,0.828,0.429,32,44,1610612758,115,0.43,0.75,0.306,22,51
21900436,2019-12-21,2019,1610612759,109,0.512,0.789,0.357,24,36,1610612746,134,0.545,0.737,0.333,32,43
21900437,2019-12-21,2019,1610612756,125,0.516,0.767,0.286,26,41,1610612745,139,0.586,0.783,0.463,23,37
21900438,2019-12-21,2019,1610612757,113,0.426,0.8,0.371,19,45,1610612750,106,0.437,0.938,0.405,16,39
21900420,2019-12-20,2019,1610612739,114,0.435,0.739,0.459,26,60,1610612763,107,0.431,0.714,0.341,31,46
21900421,2019-12-20,2019,1610612754,119,0.523,0.833,0.452,34,39,1610612758,105,0.451,0.867,0.313,25,41
21900422,2019-12-20,2019,1610612738,114,0.523,0.714,0.333,24,51,1610612765,93,0.4,0.737,0.355,21,36
21900423,2019-12-20,2019,1610612761,122,0.487,0.773,0.4,26,42,1610612764,118,0.46,0.75,0.359,24,39
21900424,2019-12-20,2019,1610612748,129,0.558,0.735,0.474,34,51,1610612752,114,0.436,0.667,0.294,23,41
21900425,2019-12-20,2019,1610612755,98,0.422,0.667,0.294,25,46,1610612742,117,0.518,0.773,0.424,23,49
21900426,2019-12-20,2019,1610612760,126,0.563,0.857,0.417,23,41,1610612756,108,0.437,0.913,0.344,26,37
21900427,2019-12-20,2019,1610612743,109,0.494,0.917,0.357,27,44,1610612750,100,0.414,0.667,0.238,20,46
21900428,2019-12-20,2019,1610612757,118,0.5,0.895,0.472,16,54,1610612753,103,0.368,0.692,0.25,21,48
21900429,2019-12-20,2019,1610612744,106,0.434,0.96,0.303,25,47,1610612740,102,0.419,0.652,0.265,23,48
21900416,2019-12-19,2019,1610612737,106,0.433,0.895,0.379,24,40,1610612762,111,0.47,0.711,0.25,18,53
21900417,2019-12-19,2019,1610612749,111,0.468,0.719,0.41,22,40,1610612747,104,0.463,0.783,0.343,24,38
21900418,2019-12-19,2019,1610612759,118,0.448,0.826,0.394,26,47,1610612751,105,0.422,0.933,0.194,16,47
21900419,2019-12-19,2019,1610612746,117,0.5,0.789,0.432,23,38,1610612745,122,0.5,0.759,0.378,23,43
21900407,2019-12-18,2019,1610612739,100,0.541,0.765,0.269,25,48,1610612766,98,0.407,0.611,0.351,25,35
21900408,2019-12-18,2019,1610612765,99,0.448,0.682,0.171,19,48,1610612761,112,0.429,0.875,0.371,27,47
21900409,2019-12-18,2019,1610612764,109,0.358,0.844,0.311,21,55,1610612741,110,0.402,0.875,0.297,25,53
21900410,2019-12-18,2019,1610612755,104,0.422,0.889,0.308,24,41,1610612748,108,0.471,0.8,0.387,26,47
21900411,2019-12-18,2019,1610612750,99,0.379,0.63,0.256,20,43,1610612740,107,0.442,0.81,0.424,23,55
21900412,2019-12-18,2019,1610612760,126,0.548,0.794,0.292,25,35,1610612763,122,0.505,0.8,0.385,27,47
21900414,2019-12-18,2019,1610612743,113,0.476,0.88,0.407,28,52,1610612753,104,0.425,0.905,0.379,25,35
21900413,2019-12-18,2019,1610612742,103,0.391,0.8,0.349,23,42,1610612738,109,0.407,0.9,0.316,13,54
21900415,2019-12-18,2019,1610612757,122,0.454,0.893,0.29,19,57,1610612744,112,0.398,0.609,0.421,24,50
21900401,2019-12-17,2019,1610612766,110,0.481,0.704,0.433,26,51,1610612758,102,0.418,0.923,0.359,23,33
21900402,2019-12-17,2019,1610612754,105,0.482,0.65,0.4,22,43,1610612747,102,0.473,0.471,0.258,28,42
21900403,2019-12-17,2019,1610612752,143,0.558,0.774,0.464,30,55,1610612737,120,0.455,0.75,0.349,20,36
21900404,2019-12-17,2019,1610612740,101,0.346,0.667,0.275,20,58,1610612751,108,0.417,0.739,0.282,25,54
21900405,2019-12-17,2019,1610612762,109,0.467,0.625,0.417,27,58,1610612753,102,0.452,0.733,0.2,21,41
21900406,2019-12-17,2019,1610612746,120,0.506,0.727,0.438,23,44,1610612756,99,0.402,0.7,0.286,30,50
21900394,2019-12-16,2019,1610612765,119,0.477,0.706,0.333,29,36,1610612764,133,0.557,0.81,0.529,31,35
21900395,2019-12-16,2019,1610612761,133,0.584,0.765,0.5,31,41,1610612739,113,0.489,0.765,0.343,30,39
21900396,2019-12-16,2019,1610612745,109,0.408,0.667,0.256,20,58,1610612759,107,0.429,0.85,0.364,23,53
21900397,2019-12-16,2019,1610612763,118,0.488,0.7,0.361,28,45,1610612748,111,0.457,0.839,0.458,22,35
21900398,2019-12-16,2019,1610612749,116,0.419,0.708,0.268,29,52,1610612742,120,0.466,0.815,0.39,27,52
21900399,2019-12-16,2019,1610612760,109,0.507,0.821,0.471,21,42,1610612741,106,0.494,0.846,0.29,27,31
21900400,2019-12-16,2019,1610612756,110,0.456,0.842,0.353,31,44,1610612757,111,0.476,0.85,0.412,21,41
21900388,2019-12-15,2019,1610612740,119,0.534,0.5,0.442,34,40,1610612753,130,0.517,0.808,0.5,32,39
21900389,2019-12-15,2019,1610612754,107,0.455,0.85,0.286,30,51,1610612766,85,0.308,0.686,0.156,18,56
21900390,2019-12-15,2019,1610612737,96,0.36,0.88,0.286,18,42,1610612747,101,0.429,0.727,0.161,21,56
21900391,2019-12-15,2019,1610612751,109,0.457,0.778,0.375,22,51,1610612755,89,0.43,0.588,0.192,19,38
21900392,2019-12-15,2019,1610612743,111,0.468,0.684,0.357,27,48,1610612752,105,0.468,0.9,0.25,20,47
21900393,2019-12-15,2019,1610612744,79,0.395,0.722,0.24,24,25,1610612758,100,0.603,0.875,0.455,27,38
21900380,2019-12-14,2019,1610612756,119,0.437,0.731,0.25,29,59,1610612759,121,0.415,0.735,0.267,23,62
21900381,2019-12-14,2019,1610612761,110,0.388,0.8,0.35,21,51,1610612751,102,0.386,0.706,0.261,24,59
21900382,2019-12-14,2019,1610612741,109,0.471,0.833,0.452,21,50,1610612746,106,0.438,0.722,0.455,20,40
21900383,2019-12-14,2019,1610612763,128,0.571,0.875,0.407,32,46,1610612764,111,0.424,0.781,0.368,22,34
21900384,2019-12-14,2019,1610612742,118,0.446,0.647,0.386,30,48,1610612748,122,0.429,0.824,0.4,27,49
21900385,2019-12-14,2019,1610612749,125,0.541,0.731,0.378,26,41,1610612739,108,0.456,0.733,0.429,27,45
21900386,2019-12-14,2019,1610612745,107,0.402,0.667,0.289,18,46,1610612765,115,0.446,0.84,0.324,27,55
21900387,2019-12-14,2019,1610612743,110,0.506,0.739,0.259,30,44,1610612760,102,0.469,0.87,0.261,22,37
21900371,2019-12-13,2019,1610612753,107,0.44,0.75,0.405,24,37,1610612745,130,0.558,0.923,0.564,21,42
21900372,2019-12-13,2019,1610612755,116,0.494,0.676,0.35,24,47,1610612740,109,0.432,0.686,0.375,24,45
21900374,2019-12-13,2019,1610612748,110,0.459,0.786,0.303,24,34,1610612747,113,0.494,0.652,0.324,26,50
21900373,2019-12-13,2019,1610612737,100,0.415,0.696,0.214,24,50,1610612754,110,0.5,0.733,0.318,28,46
21900375,2019-12-13,2019,1610612741,73,0.3,0.857,0.206,20,45,1610612766,83,0.38,0.81,0.194,21,60
21900376,2019-12-13,2019,1610612763,114,0.388,0.783,0.408,27,45,1610612749,127,0.506,0.848,0.367,22,55
21900379,2019-12-13,2019,1610612762,114,0.468,0.774,0.421,22,43,1610612744,106,0.451,0.682,0.31,19,48
21900377,2019-12-13,2019,1610612750,117,0.447,0.838,0.244,17,39,1610612746,124,0.494,0.897,0.44,16,45
21900378,2019-12-13,2019,1610612758,101,0.47,0.75,0.436,19,41,1610612752,103,0.463,0.6,0.3,24,48
21900367,2019-12-12,2019,1610612738,109,0.462,0.824,0.355,24,33,1610612755,115,0.5,0.826,0.5,27,45
21900368,2019-12-12,2019,1610612759,109,0.488,0.8,0.313,19,36,1610612739,117,0.458,0.7,0.333,22,50
21900369,2019-12-12,2019,1610612765,111,0.449,0.696,0.357,23,34,1610612742,122,0.511,0.696,0.364,25,52
21900370,2019-12-12,2019,1610612743,114,0.477,0.632,0.5,25,48,1610612757,99,0.477,0.727,0.3,22,35
21900356,2019-12-11,2019,1610612739,110,0.517,0.625,0.406,29,36,1610612745,116,0.494,1,0.405,18,36
21900357,2019-12-11,2019,1610612754,122,0.482,0.833,0.4,27,36,1610612738,117,0.494,0.773,0.389,25,44
21900358,2019-12-11,2019,1610612753,87,0.42,0.647,0.308,20,41,1610612747,96,0.425,0.526,0.387,20,49
21900359,2019-12-11,2019,1610612761,92,0.352,0.88,0.222,21,47,1610612746,112,0.442,0.889,0.3,29,50
21900360,2019-12-11,2019,1610612751,108,0.432,0.667,0.263,20,52,1610612766,113,0.409,0.813,0.429,20,47
21900361,2019-12-11,2019,1610612741,136,0.574,0.895,0.458,32,42,1610612737,102,0.422,0.731,0.342,26,41
21900362,2019-12-11,2019,1610612750,116,0.44,0.808,0.366,18,42,1610612762,127,0.566,0.773,0.457,23,45
21900363,2019-12-11,2019,1610612756,108,0.398,0.833,0.265,29,44,1610612763,115,0.483,0.808,0.417,23,55
21900364,2019-12-11,2019,1610612749,127,0.538,0.889,0.487,27,43,1610612740,112,0.443,0.818,0.356,29,42
21900365,2019-12-11,2019,1610612758,94,0.443,0.6,0.323,12,41,1610612760,93,0.43,0.667,0.394,24,43
21900366,2019-12-11,2019,1610612744,122,0.433,0.733,0.27,27,46,1610612752,124,0.478,0.765,0.414,25,58
21900352,2019-12-10,2019,1610612766,114,0.447,0.786,0.39,22,48,1610612764,107,0.422,0.8,0.314,27,45
21900353,2019-12-10,2019,1610612755,97,0.416,0.688,0.333,24,49,1610612743,92,0.435,0.917,0.259,29,38
21900354,2019-12-10,2019,1610612748,135,0.515,0.682,0.341,35,53,1610612737,121,0.474,0.611,0.37,30,37
21900355,2019-12-10,2019,1610612757,115,0.433,0.833,0.415,20,58,1610612752,87,0.352,0.615,0.184,16,47
21900343,2019-12-09,2019,1610612754,99,0.351,0.75,0.286,16,55,1610612746,110,0.412,0.741,0.313,19,57
21900344,2019-12-09,2019,1610612738,110,0.577,0.625,0.556,22,39,1610612739,88,0.396,0.474,0.226,18,45
21900345,2019-12-09,2019,1610612741,92,0.393,0.714,0.261,30,45,1610612761,93,0.378,0.692,0.241,19,54
21900346,2019-12-09,2019,1610612745,118,0.488,0.826,0.34,25,51,1610612758,119,0.455,0.864,0.444,24,37
21900347,2019-12-09,2019,1610612749,110,0.467,0.533,0.39,30,54,1610612753,101,0.38,0.808,0.323,24,44
21900348,2019-12-09,2019,1610612740,103,0.44,0.682,0.211,24,45,1610612765,105,0.424,0.815,0.314,15,46
21900349,2019-12-09,2019,1610612756,125,0.495,0.789,0.4,31,42,1610612750,109,0.471,0.793,0.273,14,45
21900350,2019-12-09,2019,1610612762,90,0.404,0.833,0.258,19,48,1610612760,104,0.471,0.842,0.286,21,46
21900351,2019-12-09,2019,1610612744,102,0.376,0.84,0.407,23,46,1610612763,110,0.5,0.765,0.375,29,42
21900335,2019-12-08,2019,1610612751,105,0.46,0.783,0.25,25,48,1610612743,102,0.404,0.857,0.429,25,37
21900336,2019-12-08,2019,1610612766,107,0.4,0.828,0.355,22,44,1610612737,122,0.484,0.941,0.4,28,48
21900337,2019-12-08,2019,1610612748,110,0.416,0.795,0.314,20,43,1610612741,105,0.438,0.815,0.361,20,39
21900338,2019-12-08,2019,1610612755,110,0.506,0.762,0.438,31,40,1610612761,104,0.432,0.85,0.333,21,42
21900339,2019-12-08,2019,1610612764,119,0.455,0.833,0.424,28,38,1610612746,135,0.521,0.741,0.375,27,45
21900340,2019-12-08,2019,1610612742,106,0.477,0.875,0.386,24,40,1610612758,110,0.518,0.818,0.382,24,35
21900341,2019-12-08,2019,1610612757,96,0.36,0.833,0.273,16,51,1610612760,108,0.412,0.794,0.344,12,54
21900342,2019-12-08,2019,1610612747,142,0.585,0.9,0.452,32,41,1610612750,125,0.524,0.846,0.405,27,31
21900330,2019-12-07,2019,1610612742,130,0.535,0.806,0.342,25,55,1610612740,84,0.36,0.81,0.094,17,34
21900331,2019-12-07,2019,1610612752,103,0.406,0.714,0.323,24,52,1610612754,104,0.482,0.769,0.429,26,42
21900332,2019-12-07,2019,1610612755,141,0.633,0.696,0.423,43,51,1610612739,94,0.375,0.765,0.257,20,35
21900333,2019-12-07,2019,1610612745,115,0.451,0.733,0.275,21,51,1610612756,109,0.417,0.643,0.314,29,51
21900334,2019-12-07,2019,1610612762,126,0.563,0.944,0.559,32,41,1610612763,112,0.531,0.64,0.286,23,28
21900320,2019-12-06,2019,1610612766,104,0.434,0.882,0.425,23,34,1610612751,111,0.477,0.8,0.395,35,49
21900321,2019-12-06,2019,1610612739,87,0.422,0.7,0.294,22,45,1610612753,93,0.39,0.87,0.346,19,43
21900322,2019-12-06,2019,1610612765,108,0.448,0.731,0.44,21,51,1610612754,101,0.458,0.8,0.375,24,33
21900323,2019-12-06,2019,1610612738,108,0.537,0.875,0.371,21,37,1610612743,95,0.415,0.8,0.167,18,41
21900324,2019-12-06,2019,1610612748,112,0.488,0.75,0.357,28,50,1610612764,103,0.429,0.929,0.308,29,39
21900325,2019-12-06,2019,1610612741,98,0.443,0.6,0.415,21,37,1610612744,100,0.535,0.682,0.375,24,39
21900326,2019-12-06,2019,1610612760,139,0.557,0.9,0.278,19,39,1610612750,127,0.521,0.7,0.342,25,36
21900327,2019-12-06,2019,1610612749,119,0.468,0.81,0.389,29,53,1610612746,91,0.351,0.895,0.25,18,48
21900328,2019-12-06,2019,1610612759,105,0.427,0.706,0.344,25,52,1610612758,104,0.392,0.833,0.265,19,52
21900329,2019-12-06,2019,1610612757,113,0.453,0.862,0.294,20,34,1610612747,136,0.541,0.818,0.472,26,45
21900316,2019-12-05,2019,1610612764,119,0.456,0.813,0.407,25,41,1610612755,113,0.532,0.75,0.464,25,44
21900317,2019-12-05,2019,1610612752,92,0.41,0.652,0.265,23,33,1610612743,129,0.563,0.556,0.538,38,48
21900318,2019-12-05,2019,1610612761,109,0.432,0.875,0.308,27,45,1610612745,119,0.408,0.895,0.4,29,54
21900319,2019-12-05,2019,1610612740,132,0.506,0.771,0.415,27,40,1610612756,139,0.472,0.926,0.389,30,51
21900306,2019-12-04,2019,1610612766,106,0.46,0.625,0.438,30,44,1610612744,91,0.462,0.667,0.391,18,37
21900307,2019-12-04,2019,1610612765,103,0.419,0.636,0.306,25,40,1610612749,127,0.489,0.926,0.4,25,55
21900308,2019-12-04,2019,1610612753,128,0.576,0.8,0.56,27,45,1610612756,114,0.489,0.65,0.455,36,29
21900309,2019-12-04,2019,1610612737,118,0.533,0.619,0.346,24,35,1610612751,130,0.495,0.889,0.452,26,53
21900310,2019-12-04,2019,1610612738,112,0.443,0.813,0.39,21,46,1610612748,93,0.442,0.647,0.368,20,40
21900311,2019-12-04,2019,1610612741,106,0.429,0.73,0.394,22,50,1610612763,99,0.385,0.857,0.233,24,46
21900312,2019-12-04,2019,1610612760,100,0.488,0.9,0.346,25,37,1610612754,107,0.483,0.824,0.375,19,39
21900313,2019-12-04,2019,1610612742,121,0.5,0.783,0.297,24,45,1610612750,114,0.416,0.885,0.447,23,44
21900314,2019-12-04,2019,1610612762,96,0.41,0.737,0.452,20,40,1610612747,121,0.511,0.6,0.483,27,46
21900315,2019-12-04,2019,1610612757,127,0.56,0.81,0.5,28,43,1610612758,116,0.463,0.739,0.324,26,44
21900299,2019-12-03,2019,1610612739,94,0.422,0.714,0.296,16,40,1610612765,127,0.543,0.636,0.514,33,46
21900300,2019-12-03,2019,1610612764,120,0.506,0.783,0.343,22,38,1610612753,127,0.511,0.741,0.484,26,48
21900301,2019-12-03,2019,1610612761,110,0.385,0.806,0.256,25,48,1610612748,121,0.455,0.762,0.395,29,55
21900302,2019-12-03,2019,1610612740,97,0.404,0.667,0.268,20,47,1610612742,118,0.432,0.852,0.422,22,51
21900303,2019-12-03,2019,1610612759,135,0.472,0.688,0.433,35,56,1610612745,133,0.378,0.944,0.294,22,60
21900304,2019-12-03,2019,1610612743,96,0.407,0.941,0.207,26,35,1610612747,105,0.464,0.667,0.292,24,56
21900305,2019-12-03,2019,1610612746,117,0.457,0.56,0.5,25,49,1610612757,97,0.429,0.8,0.259,20,49
21900293,2019-12-02,2019,1610612766,104,0.452,0.808,0.28,27,53,1610612756,109,0.443,0.733,0.214,30,37
21900294,2019-12-02,2019,1610612755,103,0.407,0.696,0.5,24,47,1610612762,94,0.469,0.65,0.227,23,42
21900295,2019-12-02,2019,1610612737,104,0.461,0.933,0.276,21,38,1610612744,79,0.398,0.833,0.176,17,46
21900296,2019-12-02,2019,1610612763,104,0.427,0.947,0.263,23,38,1610612754,117,0.5,0.867,0.421,31,44
21900297,2019-12-02,2019,1610612749,132,0.558,0.625,0.457,30,57,1610612752,88,0.308,0.667,0.256,13,42
21900298,2019-12-02,2019,1610612758,106,0.482,0.85,0.273,22,41,1610612741,113,0.48,0.862,0.432,20,32
21900284,2019-12-01,2019,1610612751,106,0.44,0.75,0.333,24,48,1610612748,109,0.389,0.821,0.324,16,51
21900285,2019-12-01,2019,1610612752,104,0.461,0.703,0.308,15,39,1610612738,113,0.441,0.727,0.366,25,44
21900286,2019-12-01,2019,1610612750,107,0.388,0.857,0.306,22,53,1610612763,115,0.41,0.81,0.4,27,50
21900287,2019-12-01,2019,1610612747,100,0.46,0.813,0.259,25,45,1610612742,114,0.433,0.722,0.347,24,51
21900288,2019-12-01,2019,1610612765,132,0.591,0.722,0.484,33,50,1610612759,98,0.409,0.864,0.269,20,31
21900289,2019-12-01,2019,1610612740,104,0.448,0.9,0.447,22,41,1610612760,107,0.469,0.769,0.333,19,47
21900290,2019-12-01,2019,1610612753,100,0.425,0.682,0.333,21,48,1610612744,96,0.396,0.783,0.261,21,46
21900291,2019-12-01,2019,1610612761,130,0.522,0.81,0.528,36,43,1610612762,110,0.422,0.724,0.371,21,51
21900292,2019-12-01,2019,1610612746,150,0.553,0.8,0.438,22,52,1610612764,125,0.461,0.741,0.367,32,43
21900280,2019-11-30,2019,1610612758,100,0.385,0.857,0.242,22,50,1610612743,97,0.414,0.667,0.344,23,48
21900281,2019-11-30,2019,1610612755,119,0.494,0.889,0.478,27,32,1610612754,116,0.553,0.84,0.5,22,31
21900282,2019-11-30,2019,1610612745,158,0.584,0.853,0.49,30,52,1610612737,111,0.427,0.8,0.326,26,29
21900283,2019-11-30,2019,1610612749,137,0.563,0.6,0.455,41,53,1610612766,96,0.366,0.875,0.333,21,53
21900267,2019-11-29,2019,1610612751,112,0.462,0.692,0.415,30,49,1610612738,107,0.441,0.762,0.321,16,48
21900268,2019-11-29,2019,1610612765,107,0.494,0.5,0.429,27,45,1610612766,110,0.482,0.733,0.5,26,37
21900269,2019-11-29,2019,1610612753,83,0.346,0.815,0.241,17,52,1610612761,90,0.369,0.607,0.289,21,46
21900270,2019-11-29,2019,1610612739,110,0.5,0.5,0.5,32,41,1610612749,119,0.511,0.739,0.353,28,47
21900271,2019-11-29,2019,1610612752,95,0.436,0.576,0.4,14,37,1610612755,101,0.431,0.8,0.269,22,46
21900272,2019-11-29,2019,1610612754,105,0.424,0.75,0.231,19,42,1610612737,104,0.433,0.944,0.281,14,48
21900273,2019-11-29,2019,1610612748,122,0.537,0.75,0.52,23,49,1610612744,105,0.39,0.875,0.357,19,31
